DATE,SUSPECTED_CRIME_DESCRIPTION,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,FRISKED_FLAG,SEARCHED_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,PRECINCT,STOP_LOCATION_X,STOP_LOCATION_Y
2022-08-04,6,1,0,0,1,59,1,1,84,988348,188381
2022-08-04,8,0,0,1,1,21,1,2,115,1014343,211392
2022-08-04,8,0,0,1,1,21,1,2,115,1014343,211392
2022-08-04,1,0,0,0,1,0,3,8,52,1014295,253237
2022-08-04,6,0,0,0,0,0,1,4,48,1014909,249788
2022-08-04,1,0,0,0,0,20,2,1,24,992832,230183
2022-08-04,2,0,0,0,0,20,1,2,25,1001258,229715
2022-08-04,5,0,0,0,0,0,2,1,120,963883,173882
2022-08-04,1,0,0,1,0,0,1,1,52,1017335,255971
2022-08-04,8,0,0,0,0,30,1,1,32,1000049,236483
2022-08-04,1,0,0,1,0,25,1,2,46,1008988,249034
2022-08-04,2,1,0,0,1,18,1,2,62,985096,155261
2022-08-04,5,1,0,0,1,60,1,1,112,1027498,202160
2022-08-04,7,1,0,0,1,55,1,1,24,991395,229487
2022-08-04,1,0,0,0,0,22,1,2,43,1020740,245158
2022-08-04,1,0,0,1,1,15,1,4,46,1012419,251454
2022-08-04,1,0,0,1,0,29,1,1,109,1033473,218021
2022-08-04,1,0,0,1,0,56,1,1,108,1005630,210321
2022-08-04,1,0,0,0,1,0,1,4,48,1014338,253105
2022-08-04,1,0,0,1,1,25,1,1,46,1009301,247650
2022-08-04,1,0,0,1,0,23,1,1,46,1011653,251798
2022-08-04,10,1,0,1,1,0,2,1,52,1014172,255322
2022-08-04,6,0,0,0,0,35,1,3,104,1019991,203702
2022-08-04,5,0,0,0,0,59,1,1,24,991565,226823
2022-08-04,5,1,0,0,1,40,1,1,20,989340,222945
2022-08-04,5,0,0,0,0,41,1,1,107,1043695,208290
2022-08-04,1,0,0,1,0,42,1,2,14,985865,214707
2022-08-04,1,0,0,1,0,43,1,1,14,988545,213397
2022-08-04,3,0,0,1,0,26,1,4,62,984210,156237
2022-08-04,6,1,0,1,0,55,1,1,120,961522,163236
2022-08-04,8,0,0,0,0,0,1,2,32,1000049,236483
2022-08-04,3,1,0,1,1,33,1,1,18,989294,215445
2022-08-04,7,1,0,0,1,40,1,7,10,983315,213091
2022-08-04,12,0,0,0,0,0,1,,25,1001957,235144
2022-08-04,3,0,0,0,0,60,2,1,73,1010190,183549
2022-08-04,6,1,0,0,1,58,1,1,13,986146,209339
2022-08-04,8,0,0,0,0,42,1,2,106,1028713,187853
2022-08-04,9,0,0,0,0,57,1,1,18,989780,218177
2022-08-04,9,0,0,0,0,55,1,1,18,989780,218177
2022-08-04,1,0,0,1,1,36,1,1,44,1004138,239513
2022-08-04,2,0,0,1,0,0,1,1,45,1031188,258466
2022-08-04,9,0,0,1,0,16,1,1,32,1000756,236127
2022-08-04,1,0,0,1,0,23,1,1,45,1030402,257785
2022-08-04,5,0,0,0,0,35,1,1,66,992447,166680
2022-08-05,3,0,0,0,0,15,1,3,61,998606,153734
2022-08-05,2,1,0,1,0,19,2,1,25,1000817,233079
2022-08-05,1,1,0,0,1,26,1,1,75,1015199,181813
2022-08-05,1,0,0,0,0,40,1,1,75,1015183,181789
2022-08-05,1,1,0,1,1,14,1,4,79,999408,193528
2022-08-05,3,0,0,0,0,13,1,3,61,998606,153734
2022-08-05,6,1,0,1,1,16,1,4,42,1012350,243405
2022-08-05,1,0,0,1,0,18,1,4,46,1006888,247596
2022-08-05,1,0,0,1,0,16,1,1,113,1048112,188482
2022-08-05,1,0,0,1,0,50,1,4,48,1016055,248547
2022-08-05,6,0,0,0,0,0,1,2,48,1014823,248050
2022-08-05,5,1,0,0,1,33,1,3,76,984428,186437
2022-08-05,5,1,0,0,1,39,1,2,7,991104,200996
2022-08-05,5,1,0,0,1,62,1,1,7,991104,200996
2022-08-05,16,1,0,0,1,27,1,1,28,997488,230398
2022-08-05,1,0,0,0,1,0,1,1,52,1011276,253604
2022-08-05,2,0,0,0,0,30,1,1,83,1006012,192863
2022-08-05,2,0,0,0,0,15,1,1,77,1002378,186101
2022-08-05,1,1,0,1,1,20,1,4,32,998850,235905
2022-08-05,1,0,0,1,1,21,1,1,46,1011832,253515
2022-08-05,1,0,0,1,1,22,1,2,48,1012898,250760
2022-08-05,10,0,0,1,1,45,1,1,28,997948,233167
2022-08-05,3,0,0,0,1,18,1,1,42,1010174,242663
2022-08-05,1,0,0,1,0,16,2,1,113,1048112,188482
2022-08-05,1,0,0,1,1,22,1,1,49,1024342,250673
2022-08-05,3,0,0,0,1,17,1,1,42,1010174,242663
2022-08-05,5,1,0,0,1,51,1,2,76,984428,186437
2022-08-05,2,1,0,1,1,21,1,4,112,1021193,203189
2022-08-05,10,1,0,1,1,61,1,1,114,1000091,214734
2022-08-05,1,1,0,1,1,19,1,1,43,1026087,238973
2022-08-05,1,0,0,1,0,17,1,2,30,997126,239585
2022-08-05,5,1,0,1,1,51,1,3,45,1032598,241603
2022-08-05,1,1,0,1,1,46,1,1,75,1015238,178111
2022-08-05,2,1,0,1,1,60,1,4,32,999741,238212
2022-08-05,1,0,0,1,0,50,1,2,40,1007931,236071
2022-08-05,3,1,0,0,0,54,1,2,30,996334,239155
2022-08-05,1,0,0,1,0,27,1,1,48,1015248,247919
2022-08-05,1,0,0,0,0,25,1,1,94,995519,202518
2022-08-05,7,1,0,1,1,19,1,1,105,1051829,182619
2022-08-05,1,0,0,1,0,21,1,1,43,1020864,239948
2022-08-05,1,0,0,1,1,44,1,2,25,999967,230491
2022-08-05,1,0,0,0,0,43,1,1,48,1015248,247919
2022-08-06,13,0,0,1,0,23,1,1,103,1041673,192016
2022-08-06,8,0,0,0,0,54,1,2,110,1015976,208959
2022-08-06,8,0,0,0,0,31,1,2,110,1016687,209487
2022-08-06,5,0,0,0,0,20,1,2,24,994651,229771
2022-08-06,1,0,0,1,0,43,1,1,43,1025690,241492
2022-08-06,1,0,0,1,0,25,1,1,75,1018376,185581
2022-08-06,1,0,0,1,0,30,1,1,75,1018376,185581
2022-08-06,1,0,0,1,0,14,1,1,63,1004806,169903
2022-08-06,1,0,0,1,0,22,1,1,63,1004806,169903
2022-08-06,1,1,0,0,1,19,1,1,42,1015665,243760
2022-08-06,1,0,0,1,1,0,1,1,43,1022140,244545
2022-08-06,1,0,0,0,1,22,1,2,44,1005906,246470
2022-08-06,1,1,0,0,0,28,1,1,46,1010891,252143
2022-08-06,2,1,0,1,1,38,1,2,108,1013106,208556
2022-08-06,2,1,0,1,1,39,1,2,108,1013106,208556
2022-08-06,13,0,0,1,0,35,1,2,83,1007264,191929
2022-08-06,1,0,0,1,1,15,1,1,20,989243,222888
2022-08-06,8,0,0,1,0,37,1,1,34,1006404,255549
2022-08-06,1,1,0,1,1,36,1,4,90,1001722,197473
2022-08-06,12,1,0,0,0,14,1,1,24,995052,230496
2022-08-06,1,0,1,1,0,23,1,1,81,1002478,192159
2022-08-06,12,0,0,0,0,0,2,2,24,994963,230521
2022-08-06,12,0,0,0,0,0,2,2,24,994963,230521
2022-08-06,1,0,0,1,1,0,1,1,100,1037111,153894
2022-08-06,12,1,0,1,0,12,1,1,24,995179,230726
2022-08-06,3,1,0,1,1,0,1,4,46,1012243,253081
2022-08-06,5,1,0,1,1,40,1,4,24,993024,228528
2022-08-06,8,0,0,0,0,16,1,2,110,1015976,208959
2022-08-06,1,0,0,1,1,0,1,1,100,1037111,153894
2022-08-06,1,0,0,1,0,16,1,1,25,1002958,230531
2022-08-06,1,0,0,1,1,14,1,1,73,1008495,183171
2022-08-06,2,0,0,0,0,22,1,4,62,987126,164965
2022-08-06,5,1,0,0,1,30,2,1,26,993965,232571
2022-08-06,2,0,0,0,0,0,1,1,25,1000682,232834
2022-08-06,9,1,0,0,0,33,1,4,30,998325,240234
2022-08-06,10,1,0,1,1,25,1,1,42,1011622,244837
2022-08-06,1,0,0,1,0,32,1,1,42,1009784,240404
2022-08-06,1,0,0,1,0,28,1,1,42,1009784,240404
2022-08-06,1,0,0,1,0,28,2,1,42,1009784,240404
2022-08-06,1,0,0,1,0,28,1,1,42,1009784,240404
2022-08-06,5,0,0,0,0,31,1,2,48,1014852,250236
2022-08-06,2,1,0,1,1,31,1,4,44,1006316,245433
2022-08-06,1,0,0,1,0,40,1,1,40,1007400,236529
2022-08-06,5,1,0,0,0,30,2,1,30,998745,240037
2022-08-06,1,0,0,1,0,20,1,1,105,1055733,186413
2022-08-06,16,0,0,0,0,38,1,5,102,1035327,194452
2022-08-06,1,0,0,1,0,23,1,4,42,1015224,243381
2022-08-06,1,0,0,1,0,19,1,1,42,1015224,243381
2022-08-06,1,0,0,1,0,0,1,1,75,1012388,182236
2022-08-06,21,0,0,0,0,44,1,2,14,986842,214842
2022-08-06,21,0,0,0,0,39,2,2,14,986842,214842
2022-08-07,13,1,0,0,1,30,1,1,69,1013395,177132
2022-08-07,1,0,0,0,0,24,1,4,42,1016840,243677
2022-08-07,6,0,0,0,0,63,1,1,30,1000245,241759
2022-08-07,5,1,0,0,1,16,1,1,104,1008842,194244
2022-08-07,5,1,0,0,1,16,1,2,104,1008842,194244
2022-08-07,1,0,1,1,1,31,1,2,60,994070,151067
2022-08-07,1,0,0,1,0,35,1,1,46,1007848,249990
2022-08-07,1,1,0,1,1,16,1,1,101,1055385,156341
2022-08-07,1,1,0,0,1,33,1,1,90,996248,197227
2022-08-07,1,0,0,1,1,20,1,1,46,1007117,247503
2022-08-07,1,1,0,1,1,20,1,1,101,1055385,156341
2022-08-07,1,0,0,0,1,0,1,2,46,1011685,252300
2022-08-07,1,0,0,1,0,0,2,2,46,1010569,247714
2022-08-07,1,1,0,1,1,42,1,4,46,1010402,248270
2022-08-07,2,1,0,1,1,35,1,2,19,996728,222546
2022-08-07,1,0,0,1,1,32,1,1,44,1010266,244781
2022-08-07,1,0,0,1,0,21,1,1,48,1012975,247755
2022-08-07,20,1,0,0,0,25,1,1,22,996042,226910
2022-08-07,3,0,0,0,0,27,1,2,109,1026379,226279
2022-08-07,3,0,0,0,0,25,2,2,109,1026379,226279
2022-08-07,7,0,0,0,0,45,1,5,111,1047909,217572
2022-08-07,1,0,0,1,1,28,1,1,23,1000959,228925
2022-08-07,10,0,0,1,0,45,1,1,78,991374,187227
2022-08-07,1,0,0,0,0,0,1,1,102,1027388,192582
2022-08-07,6,0,0,0,0,0,1,2,10,984669,210807
2022-08-07,1,1,0,1,1,16,1,1,120,951186,170918
2022-08-07,1,1,0,1,1,15,1,1,101,1055385,156341
2022-08-07,1,0,0,1,0,25,1,1,101,1051220,155418
2022-08-07,10,0,0,1,0,19,1,2,66,987659,167007
2022-08-07,10,0,0,1,0,24,3,2,66,987659,167007
2022-08-07,8,0,0,0,1,43,2,1,63,1003326,169781
2022-08-07,6,1,0,1,1,49,1,2,75,1014747,185346
2022-08-07,12,1,0,0,1,32,1,1,67,999490,171700
2022-08-07,1,1,0,1,1,25,1,1,18,990760,214930
2022-08-07,3,0,0,1,1,0,1,2,102,1031724,194504
2022-08-07,1,1,0,1,1,19,1,5,102,1035980,192916
2022-08-07,2,0,0,0,0,42,1,1,47,1033305,262100
2022-08-07,2,0,0,0,0,45,1,1,47,1033305,262100
2022-08-07,3,0,0,1,1,0,1,2,25,1001311,229460
2022-08-07,1,1,0,1,1,28,1,5,102,1035980,192916
2022-08-07,1,1,0,1,1,17,1,5,102,1035980,192916
2022-08-07,1,0,0,1,0,14,1,1,43,1017226,239663
2022-08-07,12,1,0,0,1,47,1,1,76,985759,188941
2022-08-08,8,1,0,0,1,22,1,2,115,1012712,214171
2022-08-08,8,1,0,0,1,38,1,2,115,1012712,214171
2022-08-08,2,1,0,0,1,20,1,2,23,1001160,226852
2022-08-08,1,0,0,1,0,0,1,1,46,1010927,252086
2022-08-08,12,0,0,0,0,20,1,4,52,1013852,254577
2022-08-08,2,0,0,1,1,15,1,1,22,994010,224717
2022-08-08,2,0,0,1,1,44,1,1,47,1027773,256068
2022-08-08,1,0,0,1,0,20,1,1,41,1013003,238621
2022-08-08,3,1,0,1,1,25,1,2,94,995804,200604
2022-08-08,1,0,0,1,0,23,1,2,28,997835,234571
2022-08-08,2,0,0,1,1,15,1,1,22,994010,224717
2022-08-08,1,0,0,0,0,12,1,1,94,995969,200806
2022-08-08,1,0,0,0,0,14,1,1,94,995969,200806
2022-08-08,1,0,0,0,0,11,1,1,94,995969,200806
2022-08-08,1,1,0,0,1,13,1,1,94,995969,200806
2022-08-08,1,0,0,1,0,42,1,1,106,1033013,189339
2022-08-08,14,0,0,0,0,28,1,1,114,1007218,216657
2022-08-08,5,0,0,0,0,42,1,1,62,985744,158832
2022-08-08,1,0,0,1,1,31,1,5,14,986589,213893
2022-08-08,2,0,0,1,1,15,1,1,22,994010,224717
2022-08-08,1,0,0,1,0,0,1,4,43,1020612,240091
2022-08-08,1,0,0,1,1,0,1,1,75,1020294,184307
2022-08-08,10,0,0,1,0,46,1,4,107,1049957,207073
2022-08-08,5,1,0,0,0,0,1,2,79,997235,193239
2022-08-08,1,0,0,1,0,30,1,1,83,1003043,195154
2022-08-08,5,0,0,0,0,38,1,1,13,988663,210090
2022-08-08,3,0,0,1,0,29,1,2,45,1028481,244012
2022-08-08,1,1,0,1,1,19,1,1,48,1014957,246924
2022-08-08,1,1,0,0,0,38,1,1,43,1020680,241276
2022-08-08,1,0,0,0,1,28,1,4,43,1021146,239035
2022-08-08,5,1,0,0,0,51,1,2,24,991432,226728
2022-08-08,1,1,0,1,1,46,1,1,42,1007661,240140
2022-08-08,1,1,0,0,1,43,2,4,42,1007661,240140
2022-08-08,8,1,0,0,1,53,1,1,5,983104,199065
2022-08-09,1,1,0,1,1,18,1,2,110,1024563,208848
2022-08-09,1,0,0,1,0,25,1,1,69,1008569,171662
2022-08-09,1,1,0,1,1,40,1,1,42,1011977,242066
2022-08-09,9,1,0,0,1,41,1,1,108,1008651,209759
2022-08-09,9,1,0,0,1,35,1,1,108,1008651,209759
2022-08-09,1,0,0,1,1,28,1,1,46,1009127,250597
2022-08-09,7,0,0,1,0,33,1,3,94,997201,204559
2022-08-09,1,0,0,1,0,30,1,4,46,1009542,248248
2022-08-09,1,1,0,1,1,22,1,4,46,1007695,247892
2022-08-09,1,0,0,1,0,25,1,1,46,1005524,249543
2022-08-09,3,1,0,1,1,60,1,5,103,1046898,197910
2022-08-09,5,1,0,0,1,45,1,1,50,1011925,261629
2022-08-09,1,0,0,1,1,14,1,1,40,1007819,238877
2022-08-09,6,1,0,1,1,25,1,4,50,1009025,261171
2022-08-09,6,0,0,0,0,31,1,3,69,1009733,172739
2022-08-09,3,0,0,0,0,20,1,4,46,1009220,248332
2022-08-09,3,0,0,0,0,20,1,4,46,1009220,248332
2022-08-09,1,0,0,1,1,30,1,2,46,1007428,248077
2022-08-09,11,0,0,0,0,45,2,5,5,985771,198853
2022-08-09,11,0,0,0,0,40,2,5,5,985771,198853
2022-08-09,3,1,0,1,1,34,1,1,6,982031,205624
2022-08-09,2,1,0,1,1,17,1,2,104,1019321,195254
2022-08-09,2,1,0,1,1,15,1,2,104,1019321,195254
2022-08-09,2,0,1,1,1,22,1,1,104,1019321,195254
2022-08-09,1,0,0,1,0,17,1,1,113,1052269,194402
2022-08-09,1,0,0,1,0,25,1,2,106,1028953,187010
2022-08-09,6,0,0,0,0,30,1,2,20,987576,222439
2022-08-09,6,0,0,0,0,22,1,3,20,987576,222439
2022-08-09,6,0,0,0,0,29,1,2,100,1028880,149493
2022-08-09,1,0,0,1,0,0,1,,79,998000,187182
2022-08-09,1,0,0,1,0,50,1,1,71,1000577,178779
2022-08-09,1,0,0,1,0,25,1,1,42,1012375,240943
2022-08-09,1,0,0,1,1,14,1,1,67,1003079,176092
2022-08-09,1,0,0,1,0,22,1,4,88,995188,190691
2022-08-09,1,0,0,1,0,0,1,1,43,1026551,237550
2022-08-10,12,0,0,0,0,31,1,1,42,1009378,242051
2022-08-10,1,1,0,1,1,43,1,1,47,1023152,263533
2022-08-10,10,1,0,0,0,74,1,1,78,992459,184341
2022-08-10,1,0,0,1,0,21,1,1,46,1012898,250760
2022-08-10,5,1,0,0,1,45,1,1,63,1004564,162906
2022-08-10,10,1,0,1,1,38,1,2,23,1000344,229070
2022-08-10,1,1,0,0,0,31,1,1,79,1000591,186946
2022-08-10,10,1,0,1,0,25,1,1,120,963883,173882
2022-08-10,1,0,0,1,0,25,1,2,48,1015545,250871
2022-08-10,18,0,0,1,1,30,1,5,110,1015535,210238
2022-08-10,1,0,0,1,0,23,1,2,110,1025251,208069
2022-08-10,3,1,0,0,1,20,1,2,84,988057,191462
2022-08-10,3,0,0,0,0,18,1,1,103,1038560,194898
2022-08-10,1,0,0,0,1,52,1,1,18,989309,219188
2022-08-10,1,0,0,1,0,20,1,1,46,1010571,248671
2022-08-10,5,1,0,0,1,58,1,1,28,998829,232823
2022-08-10,1,1,0,1,1,17,1,1,48,1016894,249775
2022-08-10,1,1,0,1,1,16,1,4,48,1016986,250197
2022-08-10,3,1,0,0,1,28,1,1,69,1014666,171667
2022-08-10,1,0,0,1,1,34,1,2,46,1010907,249838
2022-08-10,1,0,0,1,0,14,1,1,52,1010565,252137
2022-08-10,1,0,0,1,1,20,1,1,48,1012439,249813
2022-08-10,1,0,0,1,0,29,1,1,81,1003864,187128
2022-08-10,1,0,0,1,1,15,1,1,105,1048064,181969
2022-08-10,1,0,0,1,1,0,1,1,105,1048064,181969
2022-08-10,10,0,0,0,0,0,1,3,94,999767,201808
2022-08-10,3,1,0,1,1,25,2,1,60,985239,148887
2022-08-10,1,1,0,1,1,22,1,2,25,1002758,228943
2022-08-10,1,0,0,1,1,0,1,1,105,1048064,181969
2022-08-10,10,0,0,1,0,38,1,3,112,1026064,203043
2022-08-10,2,1,0,1,1,21,1,2,72,981008,177595
2022-08-10,2,0,0,0,0,30,1,1,72,983280,179281
2022-08-10,2,1,0,1,1,21,1,2,72,981657,177082
2022-08-10,1,0,1,1,0,48,1,1,67,1000300,176559
2022-08-10,16,0,0,0,0,22,1,1,83,1006566,190212
2022-08-10,1,0,0,1,1,16,1,2,83,1010463,187046
2022-08-10,1,1,0,0,0,42,1,,71,996924,182708
2022-08-10,20,1,0,0,1,30,1,7,18,987973,216770
2022-08-10,1,0,0,0,0,32,1,1,67,1005660,174224
2022-08-10,13,0,0,1,1,53,1,2,48,1014468,245460
2022-08-10,1,0,0,1,1,22,2,1,60,985239,148887
2022-08-10,5,1,0,1,1,31,1,1,73,1008059,183918
2022-08-10,3,0,0,0,0,20,1,1,103,1038560,194898
2022-08-10,1,0,0,1,0,0,1,1,25,1001348,232526
2022-08-10,3,0,0,0,0,20,1,2,103,1038560,194898
2022-08-10,1,0,0,0,0,0,1,1,67,996913,177588
2022-08-11,2,1,0,1,1,30,1,1,63,1005864,161200
2022-08-11,2,1,0,0,0,30,2,1,24,994133,231605
2022-08-11,1,1,0,1,1,18,1,2,69,1012998,176538
2022-08-11,16,1,0,1,1,25,1,1,6,983985,205857
2022-08-11,1,0,0,1,1,0,1,1,81,1000636,194308
2022-08-11,1,0,0,1,0,22,1,1,42,1008995,239446
2022-08-11,1,0,0,1,0,25,1,1,46,1009301,247650
2022-08-11,5,1,0,0,1,0,3,8,25,1000554,230994
2022-08-11,5,1,0,0,1,39,1,2,43,1023428,239068
2022-08-11,5,1,0,1,1,43,1,2,43,1023428,239068
2022-08-11,1,0,0,1,1,25,1,2,52,1009547,253239
2022-08-11,16,1,0,0,1,38,1,1,103,1041175,197464
2022-08-11,1,1,0,1,1,21,1,1,46,1009886,250359
2022-08-11,1,0,0,1,0,20,1,2,46,1009406,249184
2022-08-11,1,0,0,1,0,22,1,4,46,1011518,248278
2022-08-11,1,0,0,1,0,29,1,1,46,1009301,247650
2022-08-11,1,0,0,1,0,30,1,1,46,1009301,247650
2022-08-11,1,0,0,1,0,20,1,1,46,1013294,252340
2022-08-11,1,0,0,1,0,30,1,1,46,1011078,248752
2022-08-11,1,0,0,1,0,25,1,2,46,1010040,248439
2022-08-11,5,1,0,0,1,55,1,1,109,1033454,214127
2022-08-11,9,1,0,1,1,28,1,2,50,1010584,257299
2022-08-11,1,0,1,1,1,20,1,1,46,1011651,248133
2022-08-11,2,1,0,0,0,19,1,1,23,998231,228413
2022-08-11,1,0,0,1,0,20,1,1,46,1011143,252027
2022-08-11,1,0,0,1,0,18,1,1,46,1010907,249838
2022-08-11,2,1,0,0,1,20,1,1,23,998231,228413
2022-08-11,6,0,0,0,0,26,1,1,9,989664,205242
2022-08-11,1,0,0,1,1,18,1,2,46,1009601,250841
2022-08-11,1,0,0,1,0,25,1,1,46,1009886,250359
2022-08-11,1,0,0,1,0,15,1,1,46,1012107,249138
2022-08-11,1,0,0,1,1,18,1,1,46,1010662,251639
2022-08-11,1,0,0,1,0,30,1,1,23,999262,228164
2022-08-11,2,0,0,0,0,15,1,4,49,1020091,254579
2022-08-11,1,1,0,0,1,43,1,2,102,1029212,191560
2022-08-11,11,0,0,0,0,20,1,1,100,1035957,153734
2022-08-11,11,0,0,0,0,16,1,1,100,1035957,153734
2022-08-11,11,0,0,0,0,17,1,1,100,1035957,153734
2022-08-11,11,0,0,0,0,16,1,1,100,1035957,153734
2022-08-11,2,0,0,1,0,40,1,1,94,998177,200314
2022-08-11,5,0,0,1,0,14,1,1,73,1010796,186802
2022-08-11,5,0,0,1,0,14,1,1,73,1010796,186802
2022-08-11,5,0,0,1,1,13,1,1,73,1010796,186802
2022-08-11,5,0,0,1,0,15,1,1,73,1010796,186802
2022-08-11,9,0,0,0,0,36,1,1,25,1000279,232139
2022-08-11,7,1,0,0,0,36,1,1,103,1041885,191879
2022-08-11,1,1,0,1,1,46,1,1,14,986722,215934
2022-08-11,2,1,0,1,1,21,1,1,106,1027755,187274
2022-08-11,1,0,0,1,0,21,1,4,43,1020650,242677
2022-08-11,1,0,0,1,0,27,1,1,75,1012774,181624
2022-08-11,5,0,0,1,1,16,2,2,73,1010796,186802
2022-08-11,2,1,0,1,1,22,1,1,1,981211,200015
2022-08-11,1,1,0,1,1,16,1,1,32,1000064,238592
2022-08-11,12,1,0,0,1,48,1,4,30,998241,240708
2022-08-11,5,0,0,1,0,13,1,1,73,1010796,186802
2022-08-11,5,0,0,1,0,16,2,1,73,1010796,186802
2022-08-11,5,0,0,1,0,14,1,1,73,1010796,186802
2022-08-11,5,0,0,1,0,15,1,4,73,1010796,186802
2022-08-11,5,0,0,1,0,15,1,1,73,1010796,186802
2022-08-11,5,0,0,1,0,15,1,1,73,1010796,186802
2022-08-11,8,0,0,0,0,17,1,3,122,937494,143220
2022-08-12,1,0,0,1,0,16,1,2,69,1012973,175986
2022-08-12,1,1,0,0,1,32,1,1,73,1010049,183477
2022-08-12,5,1,0,0,1,35,1,4,19,998092,220404
2022-08-12,7,0,0,1,0,32,1,3,72,982136,179029
2022-08-12,10,0,0,0,0,24,1,1,49,1026920,256097
2022-08-12,1,1,0,1,1,19,1,1,90,995123,196663
2022-08-12,1,0,0,1,0,0,1,1,73,1010619,179147
2022-08-12,1,0,0,1,0,20,1,1,44,1008051,247302
2022-08-12,1,0,0,1,0,17,1,3,52,1013692,253318
2022-08-12,1,1,0,1,0,23,1,1,24,994482,229688
2022-08-12,3,1,0,0,0,26,1,4,52,1013716,254578
2022-08-12,1,0,0,1,0,0,1,4,46,1007105,249832
2022-08-12,1,1,0,0,1,33,1,1,69,1012560,176285
2022-08-12,8,1,0,0,1,53,1,1,19,996984,222888
2022-08-12,1,0,0,1,1,36,1,1,49,1021153,245589
2022-08-12,1,1,0,1,1,18,2,2,46,1010606,250926
2022-08-12,1,0,0,1,1,40,1,1,46,1007648,249141
2022-08-12,1,0,0,0,1,24,1,1,48,1015381,252482
2022-08-12,1,0,0,0,1,23,1,2,52,1012221,254649
2022-08-12,1,0,0,1,0,36,3,8,46,1014295,253237
2022-08-12,2,1,0,1,1,17,1,4,19,998145,223527
2022-08-12,3,1,0,1,0,29,1,1,46,1006335,248320
2022-08-12,5,0,0,0,0,40,1,2,66,983301,172061
2022-08-12,3,0,0,1,1,71,1,3,62,987033,162450
2022-08-12,5,1,0,0,0,41,1,1,24,991219,228600
2022-08-12,20,1,0,0,1,37,1,1,1,980816,197769
2022-08-12,3,0,0,0,0,40,1,1,1,980738,198003
2022-08-12,1,0,0,0,0,18,1,1,75,1017081,182240
2022-08-12,3,1,0,1,1,49,1,1,60,987576,148928
2022-08-12,1,0,0,1,0,20,1,2,83,1002480,194250
2022-08-12,1,0,0,1,1,20,1,2,83,1009317,192071
2022-08-12,1,1,0,1,1,17,1,1,43,1021508,238874
2022-08-12,1,1,0,1,1,35,1,1,79,1000232,190726
2022-08-12,1,0,0,1,1,25,1,1,79,999632,186738
2022-08-12,10,0,0,0,0,35,1,1,13,986546,207135
2022-08-12,1,0,0,0,1,22,1,4,45,1030517,247857
2022-08-12,1,0,1,1,1,20,1,2,42,1010878,238437
2022-08-12,3,1,0,0,0,45,1,1,71,995021,179697
2022-08-13,1,0,0,1,1,37,1,4,75,1013846,183267
2022-08-13,2,1,0,0,1,0,1,1,94,998147,202390
2022-08-13,1,1,0,1,1,18,1,2,52,1014975,254000
2022-08-13,3,0,0,0,0,20,1,1,60,989462,149596
2022-08-13,1,0,0,1,0,22,1,2,40,1005963,232331
2022-08-13,5,0,0,0,0,0,1,1,63,1007480,167215
2022-08-13,16,0,0,1,0,29,1,1,48,1015046,245076
2022-08-13,1,0,0,0,0,18,1,1,44,1005731,243904
2022-08-13,3,0,0,1,0,34,1,1,105,1051818,183700
2022-08-13,1,0,0,1,1,35,1,4,18,989309,219188
2022-08-13,1,0,0,1,1,29,1,1,84,986764,194585
2022-08-13,1,0,0,1,0,25,1,1,46,1010168,248087
2022-08-13,1,0,0,1,1,0,1,1,48,1016307,247453
2022-08-13,1,0,0,1,1,0,1,4,48,1015150,247218
2022-08-13,1,0,0,1,0,0,1,1,48,1015053,250251
2022-08-13,1,1,0,0,1,22,1,2,81,1001705,192184
2022-08-13,1,0,0,1,0,20,1,1,46,1011425,251298
2022-08-13,2,0,0,1,0,24,1,8,46,1011711,252734
2022-08-13,1,0,0,1,1,25,1,1,46,1014295,253237
2022-08-13,1,0,0,1,0,0,1,1,46,1014295,253237
2022-08-13,1,0,0,1,1,24,1,1,46,1012233,252363
2022-08-13,1,0,0,1,1,13,1,1,25,1001375,230930
2022-08-13,3,1,0,0,1,33,1,1,18,987720,216059
2022-08-13,3,0,0,0,0,24,1,1,18,987720,216059
2022-08-13,8,1,0,0,1,22,1,1,112,1025829,206729
2022-08-13,13,0,0,1,0,21,1,1,83,1008022,189388
2022-08-13,3,0,0,0,0,14,1,1,18,987720,216059
2022-08-13,3,1,0,0,1,37,1,1,18,987720,216059
2022-08-13,3,0,0,0,0,13,2,1,14,986647,213646
2022-08-13,1,0,0,1,0,21,1,2,43,1021101,241628
2022-08-13,2,0,0,1,0,21,1,4,46,1011711,252734
2022-08-13,9,0,0,1,0,29,1,1,115,1020777,216300
2022-08-13,8,1,0,0,1,47,1,1,113,1042830,183382
2022-08-13,3,0,0,1,0,30,1,1,9,987399,202661
2022-08-13,1,1,0,1,1,32,1,1,75,1022165,185345
2022-08-13,1,1,0,0,1,33,1,1,75,1022165,185345
2022-08-13,1,1,0,0,1,30,2,4,75,1022165,185345
2022-08-13,1,1,0,1,1,30,2,2,75,1022165,185345
2022-08-13,1,1,0,0,1,28,2,1,75,1022165,185345
2022-08-13,1,0,0,0,1,45,1,1,102,1035029,195249
2022-08-13,1,0,0,1,0,51,1,1,42,1009873,243953
2022-08-13,5,0,0,0,1,58,1,1,112,1022595,206166
